doc,1,2,3,4,5
text/266_(area= arts and humanities;;health professions;;medicine;;nursing)_(period= 2005-2010).txt,0.003139256499707699,0.0031536577735096216,0.0031215567141771317,0.003140503540635109,0.987445056438446
text/612_(area= )_(period= 2011-2017).txt,0.002078151097521186,0.0020789597183465958,0.17414972186088562,0.0020661938469856977,0.8196269869804382
text/515_(area= medicine)_(period= 2011-2017).txt,0.0017262258334085345,0.001730992109514773,0.882846474647522,0.0017136986134573817,0.11198262870311737
"text/120_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 1998-2004).txt",0.003490542294457555,0.9860192537307739,0.0034931658301502466,0.0034873061813414097,0.0035097296349704266
text/79_(area= nursing)_(period= 1998-2004).txt,0.10580606013536453,0.4776259660720825,0.4116838872432709,0.0024403338320553303,0.0024438067339360714
text/552_(area= )_(period= 2011-2017).txt,0.33967819809913635,0.3404977321624756,0.31491267681121826,0.0024458924308419228,0.0024654765147715807
text/231_(area= medicine;;nursing)_(period= 2005-2010).txt,0.0010618037777021527,0.0010545682162046432,0.001061104703694582,0.0010545117547735572,0.9957679510116577
text/89_(area= medicine)_(period= 1998-2004).txt,0.0015351613983511925,0.32313498854637146,0.6722642183303833,0.0015246125403791666,0.001541044912301004
text/471_(area= medicine;;neuroscience)_(period= 2011-2017).txt,0.002643154002726078,0.9894139766693115,0.002650070935487747,0.0026303764898329973,0.0026624384336173534
text/155_(area= medicine)_(period= 2005-2010).txt,0.9929652214050293,0.0017666083294898272,0.0017585029127076268,0.0017542591085657477,0.001755431992933154
text/580_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.40362221002578735,0.4444933235645294,0.001805278705433011,0.14827243983745575,0.0018067413475364447
text/224_(area= psychology)_(period= 2005-2010).txt,0.0023651940282434225,0.10396316647529602,0.8889457583427429,0.0023438173811882734,0.0023820511996746063
text/19_(area= medicine)_(period= 1998-2004).txt,0.0014631185913458467,0.17645186185836792,0.8191614747047424,0.001454665558412671,0.0014688711380586028
text/95_(area= medicine;;nursing;;agricultural and biological sciences)_(period= 1998-2004).txt,0.0012051529483869672,0.9951529502868652,0.0012224901001900434,0.001211332157254219,0.0012081090826541185
"text/587_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.0027318159118294716,0.0027486563194543123,0.0027343598194420338,0.0027202945202589035,0.9890648722648621
text/364_(area= environmental science;;social sciences)_(period= 2011-2017).txt,0.9878473281860352,0.00303584523499012,0.0030422843992710114,0.0030235876329243183,0.0030510122887790203
text/146_(area= medicine)_(period= 2005-2010).txt,0.13867796957492828,0.0013673303183168173,0.8572064638137817,0.0013663965510204434,0.0013818949228152633
text/506_(area= medicine)_(period= 2011-2017).txt,0.0018018792616203427,0.48969823122024536,0.5049326419830322,0.0017818702617660165,0.0017853874014690518
text/187_(area= medicine;;social sciences)_(period= 2005-2010).txt,0.003209698246791959,0.0031940911430865526,0.0031818693969398737,0.0031898552551865578,0.9872244596481323
text/229_(area= medicine)_(period= 2005-2010).txt,0.9896891713142395,0.002567993476986885,0.002587371738627553,0.002570286625996232,0.002585149137303233
text/432_(area= nursing)_(period= 2011-2017).txt,0.002336811274290085,0.04032084345817566,0.002329387469217181,0.9526709914207458,0.0023420045617967844
text/200_(area= nursing)_(period= 2005-2010).txt,0.7012532949447632,0.002164051402360201,0.07120710611343384,0.0021715061739087105,0.22320400178432465
text/409_(area= medicine)_(period= 2011-2017).txt,0.002514041494578123,0.0025001680478453636,0.8826706409454346,0.002472155960276723,0.10984306782484055
"text/527_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.7043368816375732,0.002830201992765069,0.002841417444869876,0.002813100814819336,0.2871783971786499
"text/263_(area= biochemistry, genetics and molecular biology;;chemical engineering;;engineering;;materials science)_(period= 2005-2010).txt",0.0031643903348594904,0.0031586019322276115,0.0031683186534792185,0.0031386180780828,0.9873700737953186
text/6_(area= medicine)_(period= 1998-2004).txt,0.145155131816864,0.7577077150344849,0.002500801347196102,0.0024823620915412903,0.09215395897626877
text/448_(area= medicine)_(period= 2011-2017).txt,0.0015985833015292883,0.0016015723813325167,0.9936203956604004,0.0015863433945924044,0.0015931174857541919
text/581_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.4356820583343506,0.002326089423149824,0.5573533773422241,0.002305070636793971,0.00233339867554605
text/71_(area= medicine)_(period= 1998-2004).txt,0.002956292824819684,0.9369468092918396,0.054189056158065796,0.002944955602288246,0.002962897066026926
text/325_(area= medicine)_(period= 2011-2017).txt,0.7812701463699341,0.005480257794260979,0.2025047391653061,0.005337676499038935,0.005407207179814577
"text/594_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.0014659638982266188,0.0014528085011988878,0.994179368019104,0.0014440141385421157,0.0014578509144484997
text/169_(area= nursing)_(period= 2005-2010).txt,0.008261176757514477,0.9670576453208923,0.008240464143455029,0.008206632919609547,0.008234073407948017
text/103_(area= psychology)_(period= 1998-2004).txt,0.0024096141569316387,0.044968295842409134,0.0024205034133046865,0.0024205108638852835,0.9477810859680176
"text/524_(area= immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.43890491127967834,0.5557655692100525,0.0017801239155232906,0.0017747486708685756,0.0017746840603649616
text/465_(area= medicine)_(period= 2011-2017).txt,0.0014871325111016631,0.9940518140792847,0.001482140040025115,0.0014816821785643697,0.0014972166391089559
text/611_(area= )_(period= 2011-2017).txt,0.0032564031425863504,0.003255044110119343,0.9869552254676819,0.0032864785753190517,0.0032468861900269985
text/92_(area= medicine;;neuroscience)_(period= 1998-2004).txt,0.001957641914486885,0.001973032718524337,0.9921614527702332,0.0019422225886955857,0.001965621020644903
text/270_(area= medicine;;neuroscience)_(period= 2005-2010).txt,0.0011732089333236217,0.3135986924171448,0.001173958065919578,0.0011660326272249222,0.6828880906105042
text/462_(area= medicine;;social sciences)_(period= 2011-2017).txt,0.9937847852706909,0.0015544781927019358,0.0015529929660260677,0.0015463723102584481,0.0015613299328833818
text/443_(area= social sciences)_(period= 2011-2017).txt,0.9902019500732422,0.0024599165190011263,0.0024449951015412807,0.002436354523524642,0.0024567940272390842
text/147_(area= medicine;;psychology)_(period= 2005-2010).txt,0.001936206710524857,0.00196110550314188,0.9922351837158203,0.0019271885976195335,0.00194026087410748
text/533_(area= immunology and microbiology;;medicine)_(period= 2011-2017).txt,0.2832072675228119,0.004013680387288332,0.7048190832138062,0.003970540594309568,0.003989428281784058
text/34_(area= medicine)_(period= 1998-2004).txt,0.0016339278081431985,0.9934408068656921,0.0016445046057924628,0.0016354448162019253,0.0016453189309686422
"text/591_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.4485079050064087,0.0035501199308782816,0.5408957600593567,0.0035171585623174906,0.0035290501546114683
text/517_(area= computer science;;decision sciences;;social sciences)_(period= 2011-2017).txt,0.0019203671254217625,0.0019219918176531792,0.001906886463984847,0.001895545399747789,0.992355227470398
text/321_(area= medicine)_(period= 2011-2017).txt,0.0012669740244746208,0.8077462315559387,0.18847641348838806,0.0012541578616946936,0.001256229355931282
"text/98_(area= biochemistry, genetics and molecular biology;;medicine;;neuroscience)_(period= 1998-2004).txt",0.0016817294526845217,0.001701077912002802,0.001694764127023518,0.0016787272179499269,0.9932436943054199
text/561_(area= arts and humanities;;medicine;;psychology)_(period= 2011-2017).txt,0.0023231778759509325,0.46092528104782104,0.002332765841856599,0.002296711318194866,0.5321220755577087
text/48_(area= medicine)_(period= 1998-2004).txt,0.0017787375254556537,0.0017890090821310878,0.9928833246231079,0.0017692606197670102,0.0017796766478568316
text/340_(area= medicine;;psychology)_(period= 2011-2017).txt,0.0023925064597278833,0.5784364938735962,0.0023913111072033644,0.0023707677610218525,0.4144088923931122
text/156_(area= social sciences)_(period= 2005-2010).txt,0.0028104812372475863,0.0027908403426408768,0.0028124270029366016,0.002797500928863883,0.9887887239456177
text/481_(area= psychology)_(period= 2011-2017).txt,0.0017290953546762466,0.6801462769508362,0.31465691328048706,0.001725165406242013,0.0017425486585125327
text/595_(area= medicine)_(period= 2011-2017).txt,0.0026729898527264595,0.9892895221710205,0.002690547378733754,0.002664391417056322,0.0026825065724551678
text/349_(area= medicine)_(period= 2011-2017).txt,0.003069018479436636,0.1713348776102066,0.8195253014564514,0.0030224693473428488,0.0030483666341751814
text/543_(area= medicine;;social sciences)_(period= 2011-2017).txt,0.001958832610398531,0.0019503777148202062,0.1999388188123703,0.001954468199983239,0.7941974997520447
text/469_(area= )_(period= 2011-2017).txt,0.0018105466151610017,0.11506497859954834,0.0018170475959777832,0.0018113802652806044,0.8794960379600525
text/457_(area= medicine;;nursing)_(period= 2011-2017).txt,0.00249437615275383,0.0024572215043008327,0.6652263402938843,0.3273594379425049,0.002462642965838313
text/377_(area= medicine;;psychology)_(period= 2011-2017).txt,0.0017494519706815481,0.0017376708565279841,0.9930294752120972,0.0017359467456117272,0.0017474200576543808
"text/582_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.002256593434140086,0.00225480692461133,0.9909858703613281,0.0022500455379486084,0.0022526902612298727
text/407_(area= psychology)_(period= 2011-2017).txt,0.004123586695641279,0.004089375492185354,0.00414187042042613,0.9104762077331543,0.07716889679431915
text/389_(area= medicine;;psychology;;social sciences)_(period= 2011-2017).txt,0.004076797980815172,0.0013620315585285425,0.9918456077575684,0.00135112798307091,0.0013644109712913632
text/123_(area= medicine)_(period= 1998-2004).txt,0.005107764154672623,0.005188525654375553,0.9795131087303162,0.0050696441903710365,0.005120908375829458
text/376_(area= environmental science;;social sciences)_(period= 2011-2017).txt,0.261137455701828,0.002838196698576212,0.002820301102474332,0.002838568761944771,0.730365514755249
"text/111_(area= medicine;;biochemistry, genetics and molecular biology)_(period= 1998-2004).txt",0.003831839421764016,0.9846677780151367,0.0038242910522967577,0.0038259560242295265,0.0038501231465488672
text/82_(area= medicine)_(period= 1998-2004).txt,0.3265700340270996,0.6650366187095642,0.0028063456993550062,0.0027880361303687096,0.0027989819645881653
text/355_(area= medicine)_(period= 2011-2017).txt,0.0038966916035860777,0.0038611385971307755,0.003847257001325488,0.0038348997477442026,0.9845600128173828
text/194_(area= arts and humanities;;psychology;;social sciences)_(period= 2005-2010).txt,0.9907442927360535,0.0023197485134005547,0.002318982733413577,0.00231009884737432,0.002306915819644928
text/486_(area= medicine)_(period= 2011-2017).txt,0.9942238330841064,0.0014428113354369998,0.0014385203830897808,0.0014416396152228117,0.0014532092027366161
text/405_(area= medicine)_(period= 2011-2017).txt,0.9634807705879211,0.0021354660857468843,0.002132716588675976,0.0021187521051615477,0.030132263898849487
text/116_(area= immunology and microbiology;;medicine)_(period= 1998-2004).txt,0.4613393545150757,0.006351799704134464,0.5195009112358093,0.006395676173269749,0.006412234157323837
"text/326_(area= biochemistry, genetics and molecular biology;;neuroscience)_(period= 2011-2017).txt",0.9901721477508545,0.002462416421622038,0.0024593102280050516,0.0024546964559704065,0.0024514361284673214
text/298_(area= medicine)_(period= 2011-2017).txt,0.00228803395293653,0.9908571839332581,0.0022624058183282614,0.0023037856444716454,0.0022885804064571857
text/463_(area= medicine;;social sciences)_(period= 2011-2017).txt,0.9749932885169983,0.018548229709267616,0.0032543677370995283,0.0016048046527430415,0.0015993495471775532
text/341_(area= medicine)_(period= 2011-2017).txt,0.7128044962882996,0.108756884932518,0.1737770438194275,0.0023291988763958216,0.002332349307835102
text/300_(area= medicine)_(period= 2011-2017).txt,0.06421224027872086,0.002606799127534032,0.34473034739494324,0.0026060743257403374,0.5858445167541504
text/492_(area= medicine)_(period= 2011-2017).txt,0.2137526571750641,0.7838878035545349,0.0007881768979132175,0.0007828163215890527,0.0007884803344495595
text/65_(area= medicine;;neuroscience;;nursing)_(period= 1998-2004).txt,0.0029569496400654316,0.9882144331932068,0.002951832255348563,0.002932060742750764,0.002944763982668519
text/188_(area= medicine)_(period= 2005-2010).txt,0.0023760173935443163,0.0023637362755835056,0.9905299544334412,0.002355232136324048,0.002375042997300625
text/390_(area= medicine;;nursing)_(period= 2011-2017).txt,0.4014406204223633,0.0033635941799730062,0.5885103940963745,0.003332806983962655,0.003352581523358822
"text/588_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.10641717165708542,0.42087751626968384,0.388290137052536,0.0017916684737429023,0.08262353390455246
text/399_(area= medicine;;psychology)_(period= 2011-2017).txt,0.001949822180904448,0.001944280811585486,0.0019652380142360926,0.00193573790602386,0.9922049045562744
text/177_(area= medicine)_(period= 2005-2010).txt,0.002238091779872775,0.10636832565069199,0.002250835532322526,0.002236731816083193,0.8869059681892395
text/301_(area= medicine;;nursing)_(period= 2011-2017).txt,0.9935839176177979,0.0016092936275526881,0.0015939670847728848,0.0015902890590950847,0.001622512936592102
text/542_(area= medicine;;social sciences)_(period= 2011-2017).txt,0.0018341249087825418,0.22958354651927948,0.0018197951139882207,0.0018200647318735719,0.7649425268173218
text/367_(area= psychology;;social sciences)_(period= 2011-2017).txt,0.9910097122192383,0.0022477267775684595,0.0022300814744085073,0.0022689159959554672,0.0022435893770307302
text/157_(area= computer science;;social sciences)_(period= 2005-2010).txt,0.9944242835044861,0.001397507032379508,0.001396763138473034,0.001387777621857822,0.001393670798279345
text/69_(area= medicine)_(period= 1998-2004).txt,0.002336167963221669,0.9906396865844727,0.002359685255214572,0.002317137783393264,0.0023473864421248436
text/385_(area= nursing)_(period= 2011-2017).txt,0.03427710384130478,0.0015602463390678167,0.9610388875007629,0.001552718342281878,0.0015710147563368082
text/274_(area= environmental science;;medicine;;social sciences)_(period= 2005-2010).txt,0.0017706657527014613,0.9929418563842773,0.0017609888454899192,0.001758689759299159,0.0017677800497040153
text/66_(area= medicine;;neuroscience;;nursing)_(period= 1998-2004).txt,0.0015259968349710107,0.9938843250274658,0.0015337130753323436,0.0015271157026290894,0.0015288223512470722
text/272_(area= social sciences)_(period= 2005-2010).txt,0.21022456884384155,0.002603856148198247,0.0026089129969477654,0.0026064354460686445,0.7819561958312988
text/330_(area= social sciences)_(period= 2011-2017).txt,0.003577064722776413,0.0035851378925144672,0.9856880307197571,0.003556321607902646,0.003593462286517024
text/421_(area= arts and humanities;;psychology;;social sciences)_(period= 2011-2017).txt,0.9885390996932983,0.002863140543922782,0.0028641405515372753,0.002872339216992259,0.002861246932297945
text/602_(area= )_(period= 2011-2017).txt,0.0018266465049237013,0.4158102869987488,0.5787196159362793,0.0018177854362875223,0.0018257077317684889
text/167_(area= medicine)_(period= 2005-2010).txt,0.49921944737434387,0.0034078466705977917,0.49057966470718384,0.003379755187779665,0.0034133142326027155
text/112_(area= medicine)_(period= 1998-2004).txt,0.0018003671430051327,0.6602948904037476,0.323887437582016,0.001789187197573483,0.012228135950863361
text/306_(area= mathematics;;computer science)_(period= 2011-2017).txt,0.46115684509277344,0.523536205291748,0.005078785587102175,0.005094533320516348,0.0051335799507796764
text/343_(area= computer science;;social sciences)_(period= 2011-2017).txt,0.9932373762130737,0.001688153832219541,0.0016915096202865243,0.0016897538444027305,0.001693190075457096
text/455_(area= psychology)_(period= 2011-2017).txt,0.0014159836573526263,0.0014088883763179183,0.9943693280220032,0.001398454187437892,0.0014073451748117805
text/479_(area= psychology)_(period= 2011-2017).txt,0.40721097588539124,0.003362407675012946,0.0033842322882264853,0.0033320989459753036,0.5827102661132812
text/604_(area= computer science;;decision sciences;;social sciences)_(period= 2011-2017).txt,0.002741184551268816,0.002719034906476736,0.0027173962444067,0.0027123393956571817,0.9891100525856018
text/11_(area= medicine)_(period= 1998-2004).txt,0.5929201245307922,0.0016413020202890038,0.40216368436813354,0.0016333822859451175,0.0016415221616625786
text/174_(area= medicine;;psychology)_(period= 2005-2010).txt,0.0016609943704679608,0.001656782696954906,0.8113957047462463,0.0016514750896021724,0.18363505601882935
text/496_(area= medicine)_(period= 2011-2017).txt,0.0004787651705555618,0.0004833686107303947,0.00048071559285745025,0.9980769753456116,0.00048019050154834986
text/415_(area= medicine)_(period= 2011-2017).txt,0.0016569060971960425,0.5850303769111633,0.41000163555145264,0.0016531122382730246,0.0016579285729676485
text/596_(area= )_(period= 2011-2017).txt,0.0037125181406736374,0.003690153593197465,0.9852548241615295,0.0036686486564576626,0.003673840779811144
text/101_(area= psychology)_(period= 1998-2004).txt,0.0020845269318670034,0.9916810393333435,0.0020893493201583624,0.0020704639609903097,0.002074655843898654
text/225_(area= psychology)_(period= 2005-2010).txt,0.0024643349461257458,0.9901202321052551,0.0024784496054053307,0.0024596955627202988,0.0024772980250418186
text/393_(area= medicine)_(period= 2011-2017).txt,0.0031927728559821844,0.003207471687346697,0.0031730348709970713,0.0031883115880191326,0.9872384071350098
text/44_(area= medicine)_(period= 1998-2004).txt,0.003452523611485958,0.0034701216500252485,0.9862096309661865,0.0034143836237490177,0.0034533680882304907
text/31_(area= medicine;;psychology)_(period= 1998-2004).txt,0.001415857346728444,0.0014197264099493623,0.0014140770072117448,0.0014117948012426496,0.9943385720252991
text/401_(area= medicine)_(period= 2011-2017).txt,0.9711728096008301,0.0012000887654721737,0.025235580280423164,0.001198131707496941,0.0011933904606848955
text/504_(area= nursing)_(period= 2011-2017).txt,0.027240673080086708,0.3351188004016876,0.0011047436855733395,0.0011052506742998958,0.6354305148124695
