doc,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
all/2011-2017__neuroscience__2.txt,0.006686937063932419,0.006686937529593706,0.006686937063932419,0.006686937529593706,0.00668694032356143,0.006686940789222717,0.006686938460916281,0.006686939857900143,0.006686937529593706,0.006686937529593706,0.0066869440488517284,0.0066869379952549934,0.006686937529593706,0.006686938460916281,0.886322021484375,0.006686937063932419,0.0066869608126580715,0.006686937063932419
all/2011-2017__medicine__91.txt,0.007823112420737743,0.23514290153980255,0.007823112420737743,0.007823113352060318,0.007823113352060318,0.007823113352060318,0.007823114283382893,0.007823113352060318,0.007823112420737743,0.007823112420737743,0.007823114283382893,0.007823112420737743,0.007823112420737743,0.007823113352060318,0.007823113352060318,0.007823112420737743,0.6396872997283936,0.007823112420737743
all/2011-2017__medicine__85.txt,0.008189458400011063,0.008189459331333637,0.008189458400011063,0.008189458400011063,0.008189459331333637,0.008189460262656212,0.8607791662216187,0.008189460262656212,0.008189458400011063,0.008189458400011063,0.008189460262656212,0.008189459331333637,0.008189459331333637,0.008189459331333637,0.008189459331333637,0.008189458400011063,0.008189463056623936,0.008189459331333637
all/2011-2017__arts and humanities__0.txt,0.007131319958716631,0.007131331600248814,0.0071313208900392056,0.00713132182136178,0.007131504826247692,0.007131354417651892,0.878766655921936,0.007131322752684355,0.007131318096071482,0.007131319027394056,0.0071314554661512375,0.007131374906748533,0.007131319958716631,0.007131406106054783,0.007131361402571201,0.007131318096071482,0.007131422404199839,0.007131575141102076
all/2011-2017__medicine__46.txt,0.47304198145866394,0.006714128889143467,0.0067141251638531685,0.006714127957820892,0.0067141298204660416,0.006714127957820892,0.1437346339225769,0.07885114848613739,0.006714125629514456,0.006714127026498318,0.21037447452545166,0.006714126095175743,0.006714128889143467,0.00671412656083703,0.006714125629514456,0.006714128889143467,0.006714127957820892,0.006714125629514456
all/2011-2017__medicine__47.txt,0.007374107372015715,0.007374108303338289,0.007374107837677002,0.4002493619918823,0.007374108303338289,0.007374109234660864,0.007374108303338289,0.007374107837677002,0.007374107372015715,0.007374107837677002,0.10497812926769257,0.007374107837677002,0.007374107837677002,0.007374108768999577,0.007374107837677002,0.007374107372015715,0.3841609060764313,0.007374107372015715
all/2011-2017__medicine__53.txt,0.008424730971455574,0.12388741225004196,0.008424663916230202,0.47261035442352295,0.008424741216003895,0.21650460362434387,0.008424677886068821,0.008424670435488224,0.008424714207649231,0.00842469371855259,0.06905192136764526,0.008424673229455948,0.008424666710197926,0.008424666710197926,0.008424664847552776,0.00842467974871397,0.008424726314842701,0.008424739353358746
all/2011-2017__arts and humanities__1.txt,0.00816696509718895,0.0081669632345438,0.008166962303221226,0.008166961371898651,0.008166986517608166,0.008166983723640442,0.008166973479092121,0.08087712526321411,0.008166967891156673,0.008166966959834099,0.7884513735771179,0.008166969753801823,0.008166962303221226,0.00816696509718895,0.008166966028511524,0.008166962303221226,0.008166994899511337,0.008166966959834099
all/2011-2017__medicine__90.txt,0.00687405513599515,0.006874055601656437,0.00687405513599515,0.00687405513599515,0.00687405513599515,0.8831411004066467,0.006874055601656437,0.00687405513599515,0.006874058395624161,0.00687405513599515,0.006874055601656437,0.006874055601656437,0.006874055601656437,0.00687405513599515,0.00687405513599515,0.00687405513599515,0.006874056998640299,0.00687405513599515
all/2011-2017__neuroscience__3.txt,0.0068755424581468105,0.006875542923808098,0.0068755424581468105,0.0068755424581468105,0.0068755424581468105,0.8831157684326172,0.0068755424581468105,0.006875542923808098,0.0068755424581468105,0.0068755424581468105,0.006875543389469385,0.006875542923808098,0.0068755424581468105,0.006875542923808098,0.006875542923808098,0.0068755424581468105,0.0068755438551306725,0.0068755424581468105
all/2011-2017__environmental science__11.txt,0.009241036139428616,0.009241072461009026,0.009241024032235146,0.009241052903234959,0.00924102496355772,0.6381909847259521,0.009241027757525444,0.00924111157655716,0.009241027757525444,0.009241043590009212,0.009241119958460331,0.00924102682620287,0.00924102496355772,0.009241046383976936,0.009241032414138317,0.009241024032235146,0.21395230293273926,0.009241024032235146
"all/2011-2017__pharmacology, toxicology and pharmaceutics__32.txt",0.006397360935807228,0.006397361401468515,0.006397361401468515,0.006397361401468515,0.00639736233279109,0.00639736233279109,0.8912448287010193,0.006397361401468515,0.006397361401468515,0.006397361401468515,0.006397364195436239,0.006397361401468515,0.006397361401468515,0.00639736233279109,0.006397363264113665,0.006397361401468515,0.00639736233279109,0.006397360935807228
"all/2011-2017__pharmacology, toxicology and pharmaceutics__26.txt",0.008116595447063446,0.008116595447063446,0.008116595447063446,0.008116595447063446,0.008116595447063446,0.00811659637838602,0.008116595447063446,0.008116595447063446,0.008116595447063446,0.008116595447063446,0.00811659637838602,0.008116595447063446,0.008116595447063446,0.008116595447063446,0.008116595447063446,0.008116595447063446,0.8620178699493408,0.008116595447063446
all/2005-2010__immunology and microbiology__2.txt,0.009463153779506683,0.009463153779506683,0.009463151916861534,0.009463152848184109,0.00946316123008728,0.009463230147957802,0.009463445283472538,0.009463153779506683,0.009463151916861534,0.009463151916861534,0.009463158436119556,0.009463171474635601,0.009463157504796982,0.009463157504796982,0.009463153779506683,0.009463151916861534,0.4579002559185028,0.39068886637687683
all/2005-2010__medicine__67.txt,0.006995785050094128,0.0069957999512553215,0.006995785050094128,0.00699578644707799,0.006995801348239183,0.0703565701842308,0.006995815318077803,0.006995868869125843,0.006995785515755415,0.006995785050094128,0.12299832701683044,0.7017080783843994,0.006995785515755415,0.006995803210884333,0.006995801813900471,0.006995791103690863,0.00699584698304534,0.006995785050094128
all/2011-2017__nursing__37.txt,0.007553683128207922,0.007553683128207922,0.0075536854565143585,0.007553683128207922,0.007553683593869209,0.007553684990853071,0.007553683593869209,0.007553684525191784,0.007553683593869209,0.007553683128207922,0.871587336063385,0.007553684525191784,0.007553683128207922,0.007553683593869209,0.007553683593869209,0.007553683128207922,0.007553684059530497,0.007553683128207922
"all/2005-2010__pharmacology, toxicology and pharmaceutics__1.txt",0.007820088416337967,0.00782009307295084,0.007820089347660542,0.007820089347660542,0.007820090278983116,0.09377821534872055,0.7811003923416138,0.00782009121030569,0.007820090278983116,0.007820088416337967,0.007820092141628265,0.00782009121030569,0.007820088416337967,0.007820090278983116,0.007820089347660542,0.007820089347660542,0.00782009121030569,0.007820088416337967
all/2005-2010__medicine__73.txt,0.005336720496416092,0.005336715839803219,0.005336714442819357,0.1703438013792038,0.005336768459528685,0.16022872924804688,0.005336715839803219,0.005336725153028965,0.005336720496416092,0.005336721893399954,0.11933565139770508,0.0053367153741419315,0.005336714908480644,0.06884097307920456,0.2658670246601105,0.005336754489690065,0.15134315192699432,0.005336714908480644
all/2011-2017__nursing__23.txt,0.007692362647503614,0.007692363113164902,0.007692363578826189,0.007692364975810051,0.007692369166761637,0.8692297339439392,0.007692367769777775,0.007692363578826189,0.007692367769777775,0.007692374289035797,0.007692375220358372,0.007692363113164902,0.007692372892051935,0.007692386861890554,0.007692376617342234,0.007692363113164902,0.007692378014326096,0.007692362647503614
"all/2005-2010__biochemistry, genetics and molecular biology__4.txt",0.010267208330333233,0.010267209261655807,0.8254574537277222,0.010267208330333233,0.010267209261655807,0.010267212986946106,0.010267209261655807,0.010267208330333233,0.010267208330333233,0.010267208330333233,0.010267212986946106,0.010267208330333233,0.010267208330333233,0.010267210192978382,0.010267208330333233,0.010267208330333233,0.010267211124300957,0.010267208330333233
all/1998-2004__nursing__8.txt,0.01271185465157032,0.012711855582892895,0.01271185465157032,0.01271185465157032,0.01271185465157032,0.012711858376860619,0.7838984131813049,0.012711855582892895,0.01271185465157032,0.012711855582892895,0.01271185651421547,0.012711855582892895,0.01271185465157032,0.012711855582892895,0.012711855582892895,0.012711855582892895,0.012711857445538044,0.01271185465157032
all/1998-2004__medicine__68.txt,0.007391020655632019,0.007391025312244892,0.007391019724309444,0.007391022983938456,0.658164918422699,0.007391025777906179,0.007391022052615881,0.007391029503196478,0.007391019724309444,0.007391022052615881,0.0073910304345190525,0.007391022983938456,0.007391020655632019,0.007391025312244892,0.0073910243809223175,0.007391020189970732,0.22357870638370514,0.007391019724309444
all/1998-2004__immunology and microbiology__2.txt,0.00830395333468914,0.11562923341989517,0.008303933776915073,0.008303936570882797,0.008303950540721416,0.0083041125908494,0.7515074610710144,0.008303932845592499,0.008303933776915073,0.008303933776915073,0.008303990587592125,0.008303961716592312,0.0083039291203022,0.008303959853947163,0.008303949609398842,0.008303933776915073,0.00830394122749567,0.008303976617753506
all/1998-2004__medicine__54.txt,0.007402915041893721,0.007402918301522732,0.007402915041893721,0.6724352836608887,0.007402915507555008,0.007402947638183832,0.0074029164388775826,0.007402921095490456,0.0074029178358614445,0.007402915041893721,0.007402920629829168,0.007402924820780754,0.007402937393635511,0.0074029178358614445,0.007402919232845306,0.007402939721941948,0.20911793410778046,0.007402915041893721
all/1998-2004__medicine__40.txt,0.00754254125058651,0.007542540319263935,0.007542539853602648,0.007542540319263935,0.007542540319263935,0.007542542181909084,0.0075425440445542336,0.007542540319263935,0.29486212134361267,0.007542540784925222,0.5844572186470032,0.007542540319263935,0.007542540319263935,0.007542540784925222,0.007542540784925222,0.007542540784925222,0.0075425440445542336,0.007542552892118692
all/1998-2004__psychology__2.txt,0.00578221445903182,0.005782245192676783,0.00578221445903182,0.005782215390354395,0.005782215856015682,0.3626418113708496,0.0057822284288704395,0.00578221445903182,0.005782219581305981,0.39095327258110046,0.1596715748310089,0.005782231222838163,0.00578221445903182,0.005782216787338257,0.005782215856015682,0.00578221445903182,0.005782216787338257,0.005782217252999544
all/2011-2017__health professions__3.txt,0.00687405513599515,0.006874055601656437,0.00687405513599515,0.00687405513599515,0.00687405513599515,0.883141040802002,0.006874055601656437,0.00687405513599515,0.006874058395624161,0.00687405513599515,0.006874055601656437,0.006874055601656437,0.006874055601656437,0.00687405513599515,0.00687405513599515,0.00687405513599515,0.006874056998640299,0.00687405513599515
all/2011-2017__medicine__158.txt,0.0067080105654895306,0.006708011496812105,0.0067080105654895306,0.00670801242813468,0.7565460801124573,0.006708012893795967,0.006708013359457254,0.006708011031150818,0.0067080105654895306,0.006708011031150818,0.13612575829029083,0.006708011031150818,0.0067080119624733925,0.00670801242813468,0.006708011031150818,0.006708011031150818,0.006708012893795967,0.006708011031150818
"all/2005-2010__biochemistry, genetics and molecular biology__15.txt",0.007120298687368631,0.007120324298739433,0.007120314985513687,0.007120371796190739,0.39624181389808655,0.007120299618691206,0.0071205860003829,0.007120299618691206,0.007120298687368631,0.007120328955352306,0.48983293771743774,0.007120298687368631,0.007120300550013781,0.007120300084352493,0.007120299153029919,0.007120298687368631,0.007120299618691206,0.007120317313820124
all/2011-2017__medicine__164.txt,0.35609573125839233,0.008120660670101643,0.008120658807456493,0.008120659738779068,0.008120661601424217,0.14945819973945618,0.008120676502585411,0.00812075100839138,0.008120660670101643,0.008120683953166008,0.1620757132768631,0.008120696060359478,0.008120661601424217,0.00812069047242403,0.008120676502585411,0.008120658807456493,0.21868090331554413,0.008120658807456493
all/1998-2004__agricultural and biological sciences__1.txt,0.005583498161286116,0.005583559162914753,0.0055834888480603695,0.0055834888480603695,0.005583525635302067,0.9050803780555725,0.005583498626947403,0.005583495367318392,0.005583495367318392,0.005583495832979679,0.005583558231592178,0.005583503749221563,0.005583500023931265,0.005583494435995817,0.005583521910011768,0.005583501886576414,0.005583524703979492,0.005583489313721657
all/2011-2017__medicine__169.txt,0.00590160209685564,0.005901602562516928,0.00590160209685564,0.11916905641555786,0.005901602562516928,0.16243690252304077,0.005901602562516928,0.0059016053564846516,0.005901615601032972,0.00590160209685564,0.12824273109436035,0.005901606287807226,0.4107624888420105,0.005901607684791088,0.005901604425162077,0.005901604425162077,0.102667897939682,0.00590160209685564
all/2005-2010__engineering__1.txt,0.008321537636220455,0.008321537636220455,0.008321537636220455,0.00832153856754303,0.13412432372570038,0.008321565575897694,0.00832153856754303,0.4675997793674469,0.008321539498865604,0.008321539498865604,0.27345266938209534,0.008321566507220268,0.008321537636220455,0.008321557193994522,0.008321622386574745,0.008321537636220455,0.008321540430188179,0.008321537636220455
all/2011-2017__medicine__155.txt,0.007367149461060762,0.007367153186351061,0.00736714992672205,0.007367150392383337,0.00736715504899621,0.007367303594946861,0.007367150858044624,0.007367175538092852,0.007367149461060762,0.007367151323705912,0.8747581839561462,0.007367167621850967,0.007367151323705912,0.007367153652012348,0.007367157842963934,0.007367150392383337,0.007367173209786415,0.007367162965238094
all/2005-2010__materials science__0.txt,0.007643640041351318,0.007643647957593203,0.007643640041351318,0.007643643766641617,0.8432426452636719,0.03445905074477196,0.0076436433009803295,0.007643640041351318,0.007643640041351318,0.007643640041351318,0.007643640507012606,0.007643640507012606,0.007643640041351318,0.007643645629286766,0.007643643766641617,0.007643640041351318,0.0076436446979641914,0.007643640041351318
all/2011-2017__decision sciences__3.txt,0.008262211456894875,0.008262211456894875,0.0082622105255723,0.00826221238821745,0.00826222263276577,0.008262219838798046,0.00826221238821745,0.008262215182185173,0.7153683304786682,0.008262211456894875,0.15243621170520782,0.00826221238821745,0.00826221238821745,0.008262215182185173,0.008262213319540024,0.008262211456894875,0.008262229152023792,0.00826221238821745
all/2011-2017__medicine__141.txt,0.007770895026624203,0.00777089549228549,0.007770895026624203,0.00777089549228549,0.007770898286253214,0.007770900148898363,0.007770898286253214,0.007770896889269352,0.2167838215827942,0.00777089549228549,0.007770899683237076,0.007770896889269352,0.6588818430900574,0.00777089549228549,0.007770900148898363,0.00777089549228549,0.007770901080220938,0.007770895026624203
"all/2005-2010__biochemistry, genetics and molecular biology__18.txt",0.007643488701432943,0.007643496617674828,0.007643488701432943,0.007643492426723242,0.8432026505470276,0.03450147435069084,0.0076434919610619545,0.007643488701432943,0.007643488701432943,0.007643488701432943,0.007643489167094231,0.007643489167094231,0.007643488701432943,0.007643494289368391,0.007643492426723242,0.007643488701432943,0.007643493358045816,0.007643488701432943
all/2011-2017__social sciences__47.txt,0.007758125197142363,0.007758125197142363,0.007758139166980982,0.007758130319416523,0.00775812566280365,0.8681116700172424,0.0077581279911100864,0.007758125197142363,0.007758124731481075,0.007758130319416523,0.007758135907351971,0.007758249528706074,0.007758125197142363,0.007758143823593855,0.007758125197142363,0.007758124731481075,0.007758134976029396,0.007758124731481075
all/1998-2004__medicine__59.txt,0.006109626032412052,0.006109701003879309,0.006109627895057201,0.006109694018959999,0.006109653506428003,0.006109649781137705,0.006109633482992649,0.006109626032412052,0.006109635811299086,0.006109642330557108,0.7093969583511353,0.006109664216637611,0.006109649781137705,0.006109659094363451,0.006109654437750578,0.04038016125559807,0.15857811272144318,0.0061096386052668095
all/2011-2017__social sciences__53.txt,0.008262209594249725,0.008262209594249725,0.00826220866292715,0.0082622105255723,0.00826222077012062,0.008262217976152897,0.0082622105255723,0.008262213319540024,0.7153011560440063,0.008262209594249725,0.15250343084335327,0.0082622105255723,0.0082622105255723,0.008262213319540024,0.008262211456894875,0.008262209594249725,0.008262227289378643,0.0082622105255723
all/2011-2017__medicine__182.txt,0.006397360470145941,0.006397360935807228,0.006397360935807228,0.006397360935807228,0.006397361867129803,0.006397361867129803,0.8912448883056641,0.006397360935807228,0.006397360935807228,0.006397360935807228,0.006397362798452377,0.006397360935807228,0.006397360935807228,0.006397361867129803,0.00639736233279109,0.006397360935807228,0.006397361867129803,0.006397360470145941
all/1998-2004__medicine__71.txt,0.006075676996260881,0.006075677461922169,0.006075676996260881,0.006075677927583456,0.14479820430278778,0.2812529504299164,0.006075678393244743,0.006075677461922169,0.006075677461922169,0.006075677461922169,0.006075680255889893,0.48281365633010864,0.006075677461922169,0.006075678393244743,0.006075677461922169,0.006075676996260881,0.0060756816528737545,0.006075677461922169
all/1998-2004__neuroscience__1.txt,0.00663207471370697,0.006632073316723108,0.006632072851061821,0.006632072851061821,0.006632074248045683,0.006632074248045683,0.19395093619823456,0.6999358534812927,0.006632072851061821,0.006632072851061821,0.0066320751793682575,0.006632073782384396,0.006632072851061821,0.006632073782384396,0.006632073782384396,0.006632072851061821,0.006632074248045683,0.006632072851061821
all/2005-2010__medicine__81.txt,0.007184694055467844,0.007184694521129131,0.007184694055467844,0.007184694055467844,0.007184694521129131,0.15439364314079285,0.0071846977807581425,0.007184694055467844,0.007184694055467844,0.5239746570587158,0.21386128664016724,0.007184702903032303,0.007184695918112993,0.007184694521129131,0.007184695918112993,0.007184694055467844,0.007184698712080717,0.0071846963837742805
all/2011-2017__agricultural and biological sciences__9.txt,0.007935469038784504,0.007935469038784504,0.007935469970107079,0.007935470901429653,0.22100363671779633,0.007935546338558197,0.007935470901429653,0.007935469038784504,0.007935470901429653,0.00793546810746193,0.007935481145977974,0.00793547835201025,0.007935494184494019,0.007935469970107079,0.6520287394523621,0.00793546810746193,0.007935475558042526,0.007935469970107079
all/2011-2017__nursing__12.txt,0.00917444471269846,0.00917444471269846,0.00917444471269846,0.00917444471269846,0.009174446575343609,0.009174446575343609,0.009174446575343609,0.09433864057064056,0.009174445644021034,0.009174447506666183,0.009174447506666183,0.00917444471269846,0.00917444471269846,0.009174446575343609,0.009174446575343609,0.00917444471269846,0.40085533261299133,0.36718934774398804
all/2005-2010__medicine__42.txt,0.007847199216485023,0.0078471964225173,0.00784719455987215,0.007847195491194725,0.007847213186323643,0.22806663811206818,0.007847217842936516,0.007847195491194725,0.00784719455987215,0.00784719455987215,0.007847260683774948,0.007847197353839874,0.0078471964225173,0.007847219705581665,0.007847200147807598,0.6463780403137207,0.007847229018807411,0.00784719455987215
"all/1998-2004__pharmacology, toxicology and pharmaceutics__3.txt",0.006012977100908756,0.79599529504776,0.006012976635247469,0.006012977100908756,0.006012978497892618,0.00601297989487648,0.006012978032231331,0.0060129789635539055,0.006012979429215193,0.006012977100908756,0.006012980360537767,0.006012978032231331,0.006012977100908756,0.006012978497892618,0.006012977100908756,0.006012977100908756,0.1077970638871193,0.006012977100908756
all/2005-2010__environmental science__1.txt,0.007847191765904427,0.007847188971936703,0.007847187109291553,0.007847188971936703,0.00784720666706562,0.22808028757572174,0.007847211323678493,0.007847188971936703,0.007847188040614128,0.007847188040614128,0.007847252301871777,0.007847190834581852,0.007847188971936703,0.007847213186323643,0.007847192697227001,0.6463645696640015,0.007847221568226814,0.007847187109291553
all/2011-2017__immunology and microbiology__7.txt,0.008237513713538647,0.008237513713538647,0.008237513713538647,0.008237513713538647,0.008237514644861221,0.008237514644861221,0.008237514644861221,0.008237513713538647,0.008237513713538647,0.008237513713538647,0.8599622249603271,0.008237513713538647,0.008237513713538647,0.008237514644861221,0.008237513713538647,0.008237513713538647,0.008237514644861221,0.008237513713538647
all/2011-2017__environmental science__2.txt,0.007774217054247856,0.007774217985570431,0.007774217054247856,0.0077742175199091434,0.0077742175199091434,0.00777421984821558,0.007774218916893005,0.0077742175199091434,0.007774217054247856,0.007774217054247856,0.007774220779538155,0.0077742175199091434,0.0077742175199091434,0.8678382635116577,0.0077742175199091434,0.0077742175199091434,0.007774219382554293,0.007774217054247856
all/2011-2017__medicine__76.txt,0.00671338988468051,0.0067133777774870396,0.00671335868537426,0.006713465787470341,0.006713362876325846,0.006713384762406349,0.006713366601616144,0.0067133596166968346,0.00671336380764842,0.00671340199187398,0.22854621708393097,0.006713381037116051,0.006713459268212318,0.00671340012922883,0.006713384762406349,0.006713372189551592,0.6640395522117615,0.006713359151035547
all/2011-2017__medicine__62.txt,0.009174490347504616,0.009174490347504616,0.009174489416182041,0.009174490347504616,0.00917449127882719,0.00917449127882719,0.00917449127882719,0.09418630599975586,0.009174490347504616,0.009174492210149765,0.009174492210149765,0.009174490347504616,0.009174489416182041,0.009174492210149765,0.009174492210149765,0.009174489416182041,0.4012315273284912,0.36696478724479675
all/2011-2017__computer science__0.txt,0.010023444890975952,0.010023445822298527,0.010023444890975952,0.010023445822298527,0.0100234504789114,0.010023452341556549,0.010023445822298527,0.010023446753621101,0.010023466311395168,0.010023444890975952,0.2762509882450104,0.010023445822298527,0.010023445822298527,0.010023446753621101,0.010023446753621101,0.5633738040924072,0.010023447684943676,0.010023444890975952
all/2005-2010__arts and humanities__2.txt,0.006301483605057001,0.006301485002040863,0.006301484070718288,0.006301484070718288,0.00630148546770215,0.006301486864686012,0.006301485002040863,0.006301484070718288,0.006301484070718288,0.006301483605057001,0.006301488261669874,0.5355625748634338,0.006301484070718288,0.00630148546770215,0.00630148546770215,0.006301485002040863,0.36361369490623474,0.006301484070718288
all/2005-2010__arts and humanities__3.txt,0.007756981998682022,0.007756981998682022,0.007756981998682022,0.007756981998682022,0.007756982930004597,0.6078720092773438,0.007756982930004597,0.007756982930004597,0.007756982930004597,0.007756982930004597,0.2680162787437439,0.007756982930004597,0.007756982930004597,0.007756983395665884,0.007756982930004597,0.007756981998682022,0.007756983395665884,0.007756981998682022
all/1998-2004__social sciences__2.txt,0.006575977895408869,0.006575978361070156,0.006575978826731443,0.006575978361070156,0.006575978826731443,0.006575980223715305,0.00657598115503788,0.006575978826731443,0.006575977895408869,0.006575977895408869,0.006575979292392731,0.006575978361070156,0.006575978361070156,0.44771644473075867,0.006575978361070156,0.006575977895408869,0.44706791639328003,0.006575977895408869
all/2011-2017__computer science__1.txt,0.007665736600756645,0.007665734272450209,0.007665733341127634,0.007665733806788921,0.00766573753207922,0.007665741257369518,0.0076657491736114025,0.0076657370664179325,0.007665733806788921,0.4329155683517456,0.330473929643631,0.007665734272450209,0.12162438780069351,0.0076657445169985294,0.007665742188692093,0.007665734272450209,0.007665737997740507,0.007665733341127634
all/2011-2017__social sciences__3.txt,0.44416344165802,0.005277254618704319,0.0052772508934140205,0.005277253687381744,0.00527725275605917,0.005277258809655905,0.00527725275605917,0.005277251359075308,0.005277309101074934,0.13915863633155823,0.3375190198421478,0.005277251359075308,0.005277251359075308,0.005277254618704319,0.005277254618704319,0.0052772508934140205,0.005277256015688181,0.005277251359075308
all/2011-2017__medicine__88.txt,0.0065999929793179035,0.006600017659366131,0.006599951069802046,0.006600015796720982,0.006600016262382269,0.1978617012500763,0.006599979009479284,0.006599967833608389,0.0065999445505440235,0.006599954329431057,0.6965386867523193,0.006599954329431057,0.006599957123398781,0.006599999498575926,0.006599957123398781,0.00659996597096324,0.006599974352866411,0.006599943619221449
all/2011-2017__environmental science__3.txt,0.0075481911189854145,0.007548190653324127,0.0075481911189854145,0.0075481911189854145,0.007548192050307989,0.007548193447291851,0.007548194844275713,0.007548193447291851,0.007548190653324127,0.007548190653324127,0.2659664750099182,0.613262414932251,0.007548191584646702,0.007548191584646702,0.007548191584646702,0.0075481911189854145,0.007548194844275713,0.007548190653324127
all/2011-2017__immunology and microbiology__6.txt,0.0065680816769599915,0.0065680816769599915,0.006568081211298704,0.07249411195516586,0.0065680816769599915,0.0065680816769599915,0.006568082142621279,0.006568082142621279,0.006568081211298704,0.0065680816769599915,0.2318013310432434,0.0065680816769599915,0.5971832871437073,0.006568082142621279,0.0065680816769599915,0.006568081211298704,0.006568083539605141,0.006568081211298704
all/2005-2010__environmental science__0.txt,0.007352257613092661,0.0073522585444152355,0.007352257613092661,0.007352258078753948,0.00735225947573781,0.007352260872721672,0.8750116229057312,0.0073522585444152355,0.007352260872721672,0.007352258078753948,0.007352262735366821,0.007352258078753948,0.007352258078753948,0.007352258078753948,0.007352258078753948,0.007352258078753948,0.0073522645980119705,0.007352257613092661
"all/1998-2004__pharmacology, toxicology and pharmaceutics__2.txt",0.008189939893782139,0.10461588948965073,0.00818992592394352,0.008189924992620945,0.008189923129975796,0.03203582018613815,0.7404993176460266,0.008189923129975796,0.008189922198653221,0.008189924992620945,0.008189968764781952,0.008189924992620945,0.008189922198653221,0.008189927786588669,0.008189927786588669,0.00818992592394352,0.008189924992620945,0.008189952932298183
"all/2011-2017__pharmacology, toxicology and pharmaceutics__16.txt",0.006511814426630735,0.006511815823614597,0.006511814892292023,0.006511814892292023,0.00651181535795331,0.2889779508113861,0.006511820945888758,0.006511816754937172,0.006511814892292023,0.00651181535795331,0.006511865183711052,0.028350960463285446,0.006511816289275885,0.006511820014566183,0.5849937200546265,0.006511922925710678,0.00651184469461441,0.006511814426630735
all/2011-2017__multidisciplinary__3.txt,0.007109153550118208,0.007109153550118208,0.007109154015779495,0.007109153550118208,0.007109157741069794,0.007109164725989103,0.007109153550118208,0.007109157741069794,0.16161254048347473,0.6367021799087524,0.09504794329404831,0.007109153550118208,0.007109153550118208,0.007109155412763357,0.007109153550118208,0.007109153550118208,0.007109159138053656,0.007109153084456921
all/2005-2010__medicine__43.txt,0.0072481026872992516,0.007248103618621826,0.0072481026872992516,0.4644603729248047,0.007248105481266975,0.007248106878250837,0.007248103152960539,0.17203791439533234,0.007248103152960539,0.007248103152960539,0.2547801733016968,0.007248105946928263,0.007248103152960539,0.0072481040842831135,0.007248103152960539,0.0072481026872992516,0.007248104549944401,0.007248103152960539
all/2011-2017__agricultural and biological sciences__8.txt,0.0067079984582960606,0.006707999389618635,0.0067079984582960606,0.00670800032094121,0.7546375393867493,0.006708001252263784,0.006708000786602497,0.006707998923957348,0.0067079984582960606,0.006707998923957348,0.13803444802761078,0.006707998923957348,0.0067079998552799225,0.00670800032094121,0.006707998923957348,0.006707998923957348,0.00670800032094121,0.006707998923957348
all/2005-2010__medicine__57.txt,0.006694342941045761,0.006694368552416563,0.006694342475384474,0.006694342941045761,0.006694357376545668,0.12841865420341492,0.006694342941045761,0.006694342475384474,0.006694342475384474,0.006694342941045761,0.42017632722854614,0.006694342941045761,0.35098984837532043,0.006694343406707048,0.006694353651255369,0.006694342475384474,0.00669434480369091,0.006694342941045761
all/2005-2010__medicine__80.txt,0.010465925559401512,0.010465927422046661,0.010465925559401512,0.010465925559401512,0.010465926490724087,0.010465928353369236,0.010465926490724087,0.010465926490724087,0.010465925559401512,0.010465926490724087,0.010465947911143303,0.010465925559401512,0.010465928353369236,0.01046593114733696,0.010465925559401512,0.010465926490724087,0.8220792412757874,0.010465925559401512
all/2011-2017__medicine__183.txt,0.007705415599048138,0.007705586031079292,0.007705415599048138,0.869006335735321,0.007705432828515768,0.007705498021095991,0.007705576717853546,0.007705424912273884,0.007705553900450468,0.007705416530370712,0.0077054970897734165,0.00770543422549963,0.007705421186983585,0.007705842610448599,0.007705416530370712,0.007705818396061659,0.007705500349402428,0.007705422583967447
all/1998-2004__medicine__64.txt,0.2991279661655426,0.008132432587444782,0.008132432587444782,0.008132433518767357,0.008132445625960827,0.5707530975341797,0.008132433518767357,0.008132434450089931,0.008132432587444782,0.008132432587444782,0.00813245214521885,0.008132444694638252,0.008132432587444782,0.008132443763315678,0.008132433518767357,0.008132432587444782,0.008132443763315678,0.008132432587444782
all/2011-2017__social sciences__52.txt,0.009134804829955101,0.009134786203503609,0.00913478247821331,0.009134801104664803,0.0091348085552454,0.009134908206760883,0.009134850464761257,0.009134790860116482,0.009134788997471333,0.009134932421147823,0.009134795516729355,0.009134803898632526,0.009134790860116482,0.00913487933576107,0.21472781896591187,0.00913478434085846,0.6391150951385498,0.00913478247821331
all/2011-2017__social sciences__46.txt,0.005117339082062244,0.005117341876029968,0.005117340013384819,0.005117340013384819,0.0051173437386751175,0.2781624495983124,0.005117342807352543,0.005117340479046106,0.0051173437386751175,0.0051173437386751175,0.005117365159094334,0.5247451066970825,0.005117340944707394,0.005117341876029968,0.1203322783112526,0.005117339547723532,0.005117345135658979,0.005117339547723532
all/1998-2004__medicine__58.txt,0.007282421924173832,0.5446067452430725,0.007282421924173832,0.00728242751210928,0.007282441947609186,0.0072824531234800816,0.0072824228554964066,0.007282422389835119,0.007282422389835119,0.0072824289090931416,0.3388743996620178,0.007282422389835119,0.007282422389835119,0.007282429374754429,0.007282435428351164,0.007282431703060865,0.007282464765012264,0.0072824228554964066
